candidate,n_folds,seed,fold,system,coef,coef_norm,intercept
ours+4base,10,47,7,RawNet2,-0.06521195130068932,-0.03385879569235402,-2.131969650768716
ours+4base,10,47,8,timepool_T150_aug,1.0737255178546632,0.557568345421074,-2.1463171655465714
ours+4base,10,47,8,CQCC-GMM,0.37138688170981116,0.19285521830548552,-2.1463171655465714
ours+4base,10,47,8,LFCC-GMM,0.3130427787510825,0.1625580665559651,-2.1463171655465714
ours+4base,10,47,8,LFCC-LCNN,0.11369260989001241,0.059038738792047935,-2.1463171655465714
ours+4base,10,47,8,RawNet2,-0.05388118595954167,-0.027979630925427375,-2.1463171655465714
ours+4base,10,47,9,timepool_T150_aug,1.0542578468346513,0.5477650466793867,-2.1339172230008407
ours+4base,10,47,9,CQCC-GMM,0.41389973097355615,0.21505157029471378,-2.1339172230008407
ours+4base,10,47,9,LFCC-GMM,0.2848695402758052,0.14801082818137684,-2.1339172230008407
ours+4base,10,47,9,LFCC-LCNN,0.10931192747800335,0.05679564371977905,-2.1339172230008407
ours+4base,10,47,9,RawNet2,-0.06231433132955575,-0.03237691112474343,-2.1339172230008407
ours+all,10,47,0,timepool_T150_aug,0.7958190680610878,0.38656885327645696,-2.167158493065952
ours+all,10,47,0,flatten_T400_aug,0.4414937976551396,0.21445546850746586,-2.167158493065952
ours+all,10,47,0,CQCC-GMM,0.3813284111881136,0.18523015161457157,-2.167158493065952
ours+all,10,47,0,LFCC-GMM,0.3067599334209502,0.14900853781075324,-2.167158493065952
ours+all,10,47,0,LFCC-LCNN,0.053685635703592104,0.026077780068675335,-2.167158493065952
ours+all,10,47,0,RawNet2,-0.07958668991673809,-0.03865920872207701,-2.167158493065952
ours+all,10,47,1,timepool_T150_aug,0.8063479547504644,0.37278784885025856,-2.148077204718784
ours+all,10,47,1,flatten_T400_aug,0.44311652245445315,0.20486001635227408,-2.148077204718784
ours+all,10,47,1,CQCC-GMM,0.4108744446400073,0.18995397639756306,-2.148077204718784
ours+all,10,47,1,LFCC-GMM,0.30492388549026483,0.14097129987779997,-2.148077204718784
ours+all,10,47,1,LFCC-LCNN,0.09127362954630279,0.04219729189472719,-2.148077204718784
ours+all,10,47,1,RawNet2,-0.10648458764325883,-0.04922956662737715,-2.148077204718784
ours+all,10,47,2,timepool_T150_aug,0.7811795063393948,0.37961307812366074,-2.1525599985239947
ours+all,10,47,2,flatten_T400_aug,0.46204935706606143,0.2245322326782865,-2.1525599985239947
ours+all,10,47,2,CQCC-GMM,0.3577010984750434,0.17382434374991249,-2.1525599985239947
ours+all,10,47,2,LFCC-GMM,0.3207670465413792,0.1558762933615733,-2.1525599985239947
ours+all,10,47,2,LFCC-LCNN,0.04364869397797169,0.021211021209069734,-2.1525599985239947
ours+all,10,47,2,RawNet2,-0.09248515580077753,-0.04494303087749727,-2.1525599985239947
ours+all,10,47,3,timepool_T150_aug,0.7827864173556549,0.38319763912628163,-2.1798538338067504
ours+all,10,47,3,flatten_T400_aug,0.4339393484037473,0.2124264424439578,-2.1798538338067504
ours+all,10,47,3,CQCC-GMM,0.36847145045760465,0.1803779252810393,-2.1798538338067504
ours+all,10,47,3,LFCC-GMM,0.32528704840767375,0.15923785367821905,-2.1798538338067504
ours+all,10,47,3,LFCC-LCNN,0.05735100539604374,0.028075052635076026,-2.1798538338067504
ours+all,10,47,3,RawNet2,-0.07493936486602658,-0.036685086835426234,-2.1798538338067504
ours+all,10,47,4,timepool_T150_aug,0.740073574503543,0.3630207045056972,-2.2270946483595138
ours+all,10,47,4,flatten_T400_aug,0.43892676693320465,0.21530224784122065,-2.2270946483595138
ours+all,10,47,4,CQCC-GMM,0.41478555704691883,0.20346050761097625,-2.2270946483595138
ours+all,10,47,4,LFCC-GMM,0.2841951302463278,0.13940332414695125,-2.2270946483595138
ours+all,10,47,4,LFCC-LCNN,0.07877182428078851,0.03863913552756359,-2.2270946483595138
ours+all,10,47,4,RawNet2,-0.08190104556300665,-0.04017408036759126,-2.2270946483595138
ours+all,10,47,5,timepool_T150_aug,0.7641347797704837,0.367542138134051,-2.2108934623181034
ours+all,10,47,5,flatten_T400_aug,0.4392900431849115,0.21129466424977744,-2.2108934623181034
ours+all,10,47,5,CQCC-GMM,0.3844984647623335,0.1849403947958696,-2.2108934623181034
ours+all,10,47,5,LFCC-GMM,0.3184515502280172,0.15317240722646355,-2.2108934623181034
ours+all,10,47,5,LFCC-LCNN,0.09220530927367422,0.04434994639026469,-2.2108934623181034
ours+all,10,47,5,RawNet2,-0.08045977905914489,-0.03870044920357354,-2.2108934623181034
ours+all,10,47,6,timepool_T150_aug,0.6916024809096009,0.33516355284523147,-2.181566983801586
ours+all,10,47,6,flatten_T400_aug,0.5018921355682282,0.24322635610110743,-2.181566983801586
ours+all,10,47,6,CQCC-GMM,0.41632393903643505,0.2017584008062746,-2.181566983801586
ours+all,10,47,6,LFCC-GMM,0.313308771471348,0.1518353156365231,-2.181566983801586
ours+all,10,47,6,LFCC-LCNN,0.059418010885097385,0.028795084142922454,-2.181566983801586
ours+all,10,47,6,RawNet2,-0.08093225400504593,-0.03922129046794076,-2.181566983801586
ours+all,10,47,7,timepool_T150_aug,0.7336437638251507,0.36582171498908966,-2.1765580004141523
ours+all,10,47,7,flatten_T400_aug,0.45141553003052737,0.22509235614225662,-2.1765580004141523
ours+all,10,47,7,CQCC-GMM,0.39877833062122237,0.1988455160413655,-2.1765580004141523
ours+all,10,47,7,LFCC-GMM,0.2997439916479196,0.14946335877047115,-2.1765580004141523
ours+all,10,47,7,LFCC-LCNN,0.04767598422524578,0.02377299606846912,-2.1765580004141523
ours+all,10,47,7,RawNet2,-0.07421045626060044,-0.03700405798834788,-2.1765580004141523
ours+all,10,47,8,timepool_T150_aug,0.8355725197656539,0.4198121740499719,-2.1829542515022107
ours+all,10,47,8,flatten_T400_aug,0.37941992581772316,0.19062989766596294,-2.1829542515022107
ours+all,10,47,8,CQCC-GMM,0.35107910539354087,0.17639077280822743,-2.1829542515022107
ours+all,10,47,8,LFCC-GMM,0.3064338076879337,0.15395987776616005,-2.1829542515022107
ours+all,10,47,8,LFCC-LCNN,0.058264207646622136,0.02927337017771663,-2.1829542515022107
ours+all,10,47,8,RawNet2,-0.05957890716131396,-0.029933907531960895,-2.1829542515022107
ours+all,10,47,9,timepool_T150_aug,0.7572000173445816,0.3778947431597079,-2.18561656469839
ours+all,10,47,9,flatten_T400_aug,0.47345885570462626,0.23628844238624505,-2.18561656469839
ours+all,10,47,9,CQCC-GMM,0.3859339379580269,0.19260750530978157,-2.18561656469839
ours+all,10,47,9,LFCC-GMM,0.2811979186181304,0.14033704807072828,-2.18561656469839
ours+all,10,47,9,LFCC-LCNN,0.038407559203056114,0.019168006323255566,-2.18561656469839
ours+all,10,47,9,RawNet2,-0.06753431410056371,-0.03370425475028178,-2.18561656469839
ours,10,48,0,timepool_T150_aug,1.134899377822876,1.0,-1.9993929862976074
ours,10,48,1,timepool_T150_aug,1.2290077209472656,1.0,-2.057351589202881
ours,10,48,2,timepool_T150_aug,1.1637495756149292,1.0,-2.0174403190612793
ours,10,48,3,timepool_T150_aug,1.1597514152526855,1.0,-2.014526844024658
ours,10,48,4,timepool_T150_aug,1.1893644332885742,1.0,-2.003427028656006
ours,10,48,5,timepool_T150_aug,1.1699870824813843,1.0,-2.0206236839294434
ours,10,48,6,timepool_T150_aug,1.16439950466156,1.0,-2.0452775955200195
ours,10,48,7,timepool_T150_aug,1.1396809816360474,1.0,-2.0363705158233643
ours,10,48,8,timepool_T150_aug,1.1595542430877686,1.0,-1.9941422939300537
ours,10,48,9,timepool_T150_aug,1.169089913368225,1.0,-2.000054359436035
ours+2GMM,10,48,0,timepool_T150_aug,1.0421269024668882,0.5909841186082859,-2.113276460030566
ours+2GMM,10,48,0,CQCC-GMM,0.42098520346518675,0.2387382657794005,-2.113276460030566
ours+2GMM,10,48,0,LFCC-GMM,0.3002633717728127,0.17027761561231358,-2.113276460030566
ours+2GMM,10,48,1,timepool_T150_aug,1.1453130601106627,0.6229101203055386,-2.1619383205650027
ours+2GMM,10,48,1,CQCC-GMM,0.3651740315735069,0.19860997648794212,-2.1619383205650027
ours+2GMM,10,48,1,LFCC-GMM,0.32816189277748037,0.17847990320651935,-2.1619383205650027
ours+2GMM,10,48,2,timepool_T150_aug,1.057545657840291,0.5820023908766798,-2.1393301111231238
ours+2GMM,10,48,2,CQCC-GMM,0.3977199960833796,0.21887848236520063,-2.1393301111231238
ours+2GMM,10,48,2,LFCC-GMM,0.36181564061756427,0.19911912675811963,-2.1393301111231238
ours+2GMM,10,48,3,timepool_T150_aug,1.0762796270747836,0.5983913567226677,-2.1259830108123476
ours+2GMM,10,48,3,CQCC-GMM,0.3856515358266589,0.21441504599757719,-2.1259830108123476
ours+2GMM,10,48,3,LFCC-GMM,0.33669044983284596,0.18719359727975507,-2.1259830108123476
ours+2GMM,10,48,4,timepool_T150_aug,1.0951612171153065,0.6053260477442414,-2.1116066142305803
ours+2GMM,10,48,4,CQCC-GMM,0.36201427156764937,0.20009535108654547,-2.1116066142305803
ours+2GMM,10,48,4,LFCC-GMM,0.3520333190272771,0.19457860116921316,-2.1116066142305803
ours+2GMM,10,48,5,timepool_T150_aug,1.059892567070711,0.6013748425802631,-2.1233256375298635
ours+2GMM,10,48,5,CQCC-GMM,0.40717548312762175,0.23102821896861161,-2.1233256375298635
ours+2GMM,10,48,5,LFCC-GMM,0.29538107807435754,0.16759693845112533,-2.1233256375298635
ours+2GMM,10,48,6,timepool_T150_aug,1.0732700001483695,0.5882341144451584,-2.1690465407104753
ours+2GMM,10,48,6,CQCC-GMM,0.43958504476192256,0.24092625294019093,-2.1690465407104753
ours+2GMM,10,48,6,LFCC-GMM,0.31170761439877026,0.17083963261465068,-2.1690465407104753
ours+2GMM,10,48,7,timepool_T150_aug,1.045818173840451,0.5973799017014446,-2.1443529231967293
ours+2GMM,10,48,7,CQCC-GMM,0.4066234046880738,0.23226661727445383,-2.1443529231967293
ours+2GMM,10,48,7,LFCC-GMM,0.2982336130234074,0.17035348102410153,-2.1443529231967293
ours+2GMM,10,48,8,timepool_T150_aug,1.0686183466225085,0.5988468566797963,-2.1032726110356963
ours+2GMM,10,48,8,CQCC-GMM,0.4169206177895611,0.23363963592557932,-2.1032726110356963
ours+2GMM,10,48,8,LFCC-GMM,0.29892117711272637,0.16751350739462437,-2.1032726110356963
ours+2GMM,10,48,9,timepool_T150_aug,1.0815423362090055,0.5937621737720713,-2.1171731559086093
ours+2GMM,10,48,9,CQCC-GMM,0.42366563084062525,0.2325906416222183,-2.1171731559086093
ours+2GMM,10,48,9,LFCC-GMM,0.3162996735232755,0.17364718460571044,-2.1171731559086093
ours+4base,10,48,0,timepool_T150_aug,1.0227919781888382,0.5333886260090079,-2.1178359240152393
ours+4base,10,48,0,CQCC-GMM,0.4274514812251431,0.22291703798844137,-2.1178359240152393
ours+4base,10,48,0,LFCC-GMM,0.29407394277926197,0.153360311411361,-2.1178359240152393
ours+4base,10,48,0,LFCC-LCNN,0.10862639855558498,0.05664894397829631,-2.1178359240152393
ours+4base,10,48,0,RawNet2,-0.06459236015829434,-0.033685080612893284,-2.1178359240152393
ours+4base,10,48,1,timepool_T150_aug,1.1260189137331131,0.5444243952887625,-2.169324745509315
ours+4base,10,48,1,CQCC-GMM,0.38058053630362615,0.1840087460421505,-2.169324745509315
ours+4base,10,48,1,LFCC-GMM,0.32656788998990627,0.1578939073403714,-2.169324745509315
ours+4base,10,48,1,LFCC-LCNN,0.1264489348699733,0.061137414355910275,-2.169324745509315
ours+4base,10,48,1,RawNet2,-0.10865789407384617,-0.05253553697280537,-2.169324745509315
ours+4base,10,48,2,timepool_T150_aug,1.0393777120980228,0.5271448635955897,-2.144206210843734
ours+4base,10,48,2,CQCC-GMM,0.4061551173891953,0.20599112474963888,-2.144206210843734
ours+4base,10,48,2,LFCC-GMM,0.35343725517393615,0.17925402045824626,-2.144206210843734
ours+4base,10,48,2,LFCC-LCNN,0.10919545809479585,0.05538104597841374,-2.144206210843734
ours+4base,10,48,2,RawNet2,-0.06354618940161391,-0.032228945218111524,-2.144206210843734
ours+4base,10,48,3,timepool_T150_aug,1.0544109528005445,0.5434708594001783,-2.1303513830239216
ours+4base,10,48,3,CQCC-GMM,0.3928705554619789,0.20249571369004543,-2.1303513830239216
ours+4base,10,48,3,LFCC-GMM,0.3268756032053354,0.16848019694704328,-2.1303513830239216
ours+4base,10,48,3,LFCC-LCNN,0.11314711046364095,0.05831896681175114,-2.1303513830239216
ours+4base,10,48,3,RawNet2,-0.05283835344831775,-0.027234263150981933,-2.1303513830239216
ours+4base,10,48,4,timepool_T150_aug,1.071333802897072,0.5472182132281509,-2.117113579485859
ours+4base,10,48,4,CQCC-GMM,0.366500002309176,0.18720166942310956,-2.117113579485859
ours+4base,10,48,4,LFCC-GMM,0.34207521127142443,0.1747259214592105,-2.117113579485859
ours+4base,10,48,4,LFCC-LCNN,0.13038690848105652,0.06659930909899715,-2.117113579485859
ours+4base,10,48,4,RawNet2,-0.04748577345561515,-0.024254886790531883,-2.117113579485859
ours+4base,10,48,5,timepool_T150_aug,1.0310728125126227,0.522825744178908,-2.130408243098729
ours+4base,10,48,5,CQCC-GMM,0.42287232170199085,0.21442572590749923,-2.130408243098729
ours+4base,10,48,5,LFCC-GMM,0.2860796632203901,0.14506231858947474,-2.130408243098729
ours+4base,10,48,5,LFCC-LCNN,0.14365186937276836,0.0728415050771106,-2.130408243098729
ours+4base,10,48,5,RawNet2,-0.08843894531058472,-0.0448447062470073,-2.130408243098729
ours+4base,10,48,6,timepool_T150_aug,1.0458007902651565,0.5102900364442206,-2.1784584765202566
ours+4base,10,48,6,CQCC-GMM,0.45093554885131854,0.22003035358100223,-2.1784584765202566
ours+4base,10,48,6,LFCC-GMM,0.3047341739584789,0.14869257528065633,-2.1784584765202566
ours+4base,10,48,6,LFCC-LCNN,0.16216514668882895,0.07912717162208667,-2.1784584765202566
ours+4base,10,48,6,RawNet2,-0.0857886197155055,-0.04185986307203427,-2.1784584765202566
ours+4base,10,48,7,timepool_T150_aug,1.0183592454585477,0.5238416842158209,-2.151853735523907
ours+4base,10,48,7,CQCC-GMM,0.41589933820143055,0.2139376754905211,-2.151853735523907
ours+4base,10,48,7,LFCC-GMM,0.28710881652041287,0.14768812348882063,-2.151853735523907
ours+4base,10,48,7,LFCC-LCNN,0.14965247224730077,0.07698089201693065,-2.151853735523907
ours+4base,10,48,7,RawNet2,-0.07300114793652027,-0.037551624787906614,-2.151853735523907
ours+4base,10,48,8,timepool_T150_aug,1.048145212991764,0.5396694480698203,-2.108041485487371
ours+4base,10,48,8,CQCC-GMM,0.4241395521677302,0.2183811509949035,-2.108041485487371
ours+4base,10,48,8,LFCC-GMM,0.2927223904450008,0.15071702749872057,-2.108041485487371
ours+4base,10,48,8,LFCC-LCNN,0.11048212121584465,0.056885081035623994,-2.108041485487371
ours+4base,10,48,8,RawNet2,-0.06670926108199299,-0.034347292400931456,-2.108041485487371
ours+4base,10,48,9,timepool_T150_aug,1.0619642148734392,0.5340200019095719,-2.1223563209056726
ours+4base,10,48,9,CQCC-GMM,0.4321653230474138,0.21731892977818912,-2.1223563209056726
ours+4base,10,48,9,LFCC-GMM,0.309112560436906,0.15544053914703884,-2.1223563209056726
ours+4base,10,48,9,LFCC-LCNN,0.11361691940626184,0.057133476503746866,-2.1223563209056726
ours+4base,10,48,9,RawNet2,-0.07176352647780775,-0.03608705266145311,-2.1223563209056726
ours+all,10,48,0,timepool_T150_aug,0.7388713369103372,0.37154748082597683,-2.1618956214464724
ours+all,10,48,0,flatten_T400_aug,0.4453685782604874,0.22395722370782892,-2.1618956214464724
ours+all,10,48,0,CQCC-GMM,0.4020989354604852,0.20219873075314604,-2.1618956214464724
ours+all,10,48,0,LFCC-GMM,0.28855825902225374,0.14510387513416087,-2.1618956214464724
ours+all,10,48,0,LFCC-LCNN,0.045574771291857816,0.02291764562625696,-2.1618956214464724
ours+all,10,48,0,RawNet2,-0.0681604609231684,-0.03427504395263048,-2.1618956214464724
ours+all,10,48,1,timepool_T150_aug,0.8678650111891566,0.4050853132630654,-2.2098901344667254
ours+all,10,48,1,flatten_T400_aug,0.40665743690695577,0.18981172543699346,-2.2098901344667254
ours+all,10,48,1,CQCC-GMM,0.3594310639910441,0.1677683087532083,-2.2098901344667254
ours+all,10,48,1,LFCC-GMM,0.3218526701477659,0.15022818990330877,-2.2098901344667254
ours+all,10,48,1,LFCC-LCNN,0.06949416773083479,0.03243714902923483,-2.2098901344667254
ours+all,10,48,1,RawNet2,-0.11712491891966047,-0.054669313614189176,-2.2098901344667254
ours+all,10,48,2,timepool_T150_aug,0.7890855147220921,0.38825995614940906,-2.1814291339136065
ours+all,10,48,2,flatten_T400_aug,0.3947525797497734,0.19423321863599544,-2.1814291339136065
ours+all,10,48,2,CQCC-GMM,0.3821689721140923,0.1880416071342286,-2.1814291339136065
ours+all,10,48,2,LFCC-GMM,0.34569877317210385,0.17009688811735038,-2.1814291339136065
ours+all,10,48,2,LFCC-LCNN,0.05202611297582333,0.025598817828675364,-2.1814291339136065
ours+all,10,48,2,RawNet2,-0.06863193703701499,-0.033769512134341054,-2.1814291339136065
ours+all,10,48,3,timepool_T150_aug,0.7260303404423488,0.35971424870345625,-2.188170448918047
ours+all,10,48,3,flatten_T400_aug,0.524362491291111,0.2597972138301185,-2.188170448918047
ours+all,10,48,3,CQCC-GMM,0.3620419470225576,0.17937493754463418,-2.188170448918047
ours+all,10,48,3,LFCC-GMM,0.3138403164041574,0.15549327258058418,-2.188170448918047
ours+all,10,48,3,LFCC-LCNN,0.03342462325126864,0.016560345444655556,-2.188170448918047
ours+all,10,48,3,RawNet2,-0.058653302241010036,-0.029059981896551353,-2.188170448918047
ours+all,10,48,4,timepool_T150_aug,0.7956710531889488,0.39232159649313186,-2.1603312335157003
ours+all,10,48,4,flatten_T400_aug,0.4320578734848817,0.21303481385135134,-2.1603312335157003
ours+all,10,48,4,CQCC-GMM,0.34854122273878185,0.17185525148930525,-2.1603312335157003
ours+all,10,48,4,LFCC-GMM,0.32864403542100745,0.16204454358062073,-2.1603312335157003
ours+all,10,48,4,LFCC-LCNN,0.06773641285848943,0.03339879907262356,-2.1603312335157003
ours+all,10,48,4,RawNet2,-0.0554586379483971,-0.02734499551296726,-2.1603312335157003
ours+all,10,48,5,timepool_T150_aug,0.7364578995990343,0.358066739875878,-2.1773114595332497
ours+all,10,48,5,flatten_T400_aug,0.4619663567664119,0.22460861291561435,-2.1773114595332497
ours+all,10,48,5,CQCC-GMM,0.4044866491712201,0.19666190812931938,-2.1773114595332497
ours+all,10,48,5,LFCC-GMM,0.2829152346125051,0.1375537363019301,-2.1773114595332497
ours+all,10,48,5,LFCC-LCNN,0.07692642786028303,0.037401724184403844,-2.1773114595332497
ours+all,10,48,5,RawNet2,-0.09400897274220464,-0.04570727859285446,-2.1773114595332497
ours+all,10,48,6,timepool_T150_aug,0.7996120387808587,0.3794810506246817,-2.215060728854491
ours+all,10,48,6,flatten_T400_aug,0.38549660006747766,0.18294954016561643,-2.215060728854491
ours+all,10,48,6,CQCC-GMM,0.4255264895835506,0.20194698366722985,-2.215060728854491
ours+all,10,48,6,LFCC-GMM,0.3010350125441983,0.14286563645197237,-2.215060728854491
ours+all,10,48,6,LFCC-LCNN,0.10493316216111731,0.04979933354052962,-2.215060728854491
ours+all,10,48,6,RawNet2,-0.09051650551880144,-0.04295745554996993,-2.215060728854491
ours+all,10,48,7,timepool_T150_aug,0.7280590744478882,0.3592444363757173,-2.199069324476506
ours+all,10,48,7,flatten_T400_aug,0.4604901439210853,0.22721854313120574,-2.199069324476506
ours+all,10,48,7,CQCC-GMM,0.3885261162318983,0.19170950619469967,-2.199069324476506
ours+all,10,48,7,LFCC-GMM,0.2850024523162937,0.14062807393164709,-2.199069324476506
ours+all,10,48,7,LFCC-LCNN,0.0826836086335614,0.040798373955574174,-2.199069324476506
ours+all,10,48,7,RawNet2,-0.08187840934925666,-0.040401066411156095,-2.199069324476506
ours+all,10,48,8,timepool_T150_aug,0.7139540657404351,0.3509520557569037,-2.163611077524624
ours+all,10,48,8,flatten_T400_aug,0.5283855649748357,0.25973379683450026,-2.163611077524624
ours+all,10,48,8,CQCC-GMM,0.3964949293715134,0.19490148909763416,-2.163611077524624
ours+all,10,48,8,LFCC-GMM,0.2877355289724767,0.1414395971013401,-2.163611077524624
ours+all,10,48,8,LFCC-LCNN,0.03206617252270824,0.01576248348054283,-2.163611077524624
ours+all,10,48,8,RawNet2,-0.07569878227648451,-0.0372105777290791,-2.163611077524624
ours+all,10,48,9,timepool_T150_aug,0.8005258779333,0.3890493057792742,-2.1616450035051984
ours+all,10,48,9,flatten_T400_aug,0.4115112407881191,0.19999123946162414,-2.1616450035051984
ours+all,10,48,9,CQCC-GMM,0.40487205085212064,0.1967646451606312,-2.1616450035051984
ours+all,10,48,9,LFCC-GMM,0.30099815625271087,0.14628274607846684,-2.1616450035051984
ours+all,10,48,9,LFCC-LCNN,0.057124529767046926,0.0277620739834332,-2.1616450035051984
ours+all,10,48,9,RawNet2,-0.08261447879568001,-0.040149989536570466,-2.1616450035051984
ours,10,49,0,timepool_T150_aug,1.1937612295150757,1.0,-2.006186008453369
ours,10,49,1,timepool_T150_aug,1.199011206626892,1.0,-2.038839340209961
ours,10,49,2,timepool_T150_aug,1.1547150611877441,1.0,-2.0114946365356445
ours,10,49,3,timepool_T150_aug,1.1769064664840698,1.0,-2.0536322593688965
ours,10,49,4,timepool_T150_aug,1.161499261856079,1.0,-2.0701348781585693
ours,10,49,5,timepool_T150_aug,1.157096266746521,1.0,-2.0123276710510254
ours,10,49,6,timepool_T150_aug,1.151702880859375,1.0,-2.009796380996704
ours,10,49,7,timepool_T150_aug,1.1635187864303589,1.0,-1.9963765144348145
ours,10,49,8,timepool_T150_aug,1.1371681690216064,1.0,-2.007922410964966
ours,10,49,9,timepool_T150_aug,1.17953360080719,1.0,-1.9784618616104126
ours+2GMM,10,49,0,timepool_T150_aug,1.0985122759999597,0.6119097154700648,-2.106736080419507
ours+2GMM,10,49,0,CQCC-GMM,0.3964021416571568,0.22080984164911058,-2.106736080419507
ours+2GMM,10,49,0,LFCC-GMM,0.30030511919251524,0.1672804428808246,-2.106736080419507
ours+2GMM,10,49,1,timepool_T150_aug,1.1120307976994857,0.6083276967360305,-2.1513943722072684
ours+2GMM,10,49,1,CQCC-GMM,0.3964674374015573,0.21688439162320985,-2.1513943722072684
ours+2GMM,10,49,1,LFCC-GMM,0.31951453444087263,0.1747879116407596,-2.1513943722072684
ours+2GMM,10,49,2,timepool_T150_aug,1.0680668572370722,0.5930338086619696,-2.125179547612324
ours+2GMM,10,49,2,CQCC-GMM,0.391665880760954,0.2174686981594614,-2.125179547612324
ours+2GMM,10,49,2,LFCC-GMM,0.34128912894560426,0.18949749317856904,-2.125179547612324
ours+2GMM,10,49,3,timepool_T150_aug,1.063878469128271,0.5927401427442854,-2.166644293672441
ours+2GMM,10,49,3,CQCC-GMM,0.4047055240568899,0.22548177922562976,-2.166644293672441
ours+2GMM,10,49,3,LFCC-GMM,0.32626402268009785,0.18177807803008478,-2.166644293672441
ours+2GMM,10,49,4,timepool_T150_aug,1.0678590157303973,0.590188392926597,-2.1892813405578013
ours+2GMM,10,49,4,CQCC-GMM,0.388638520064873,0.2147942192814407,-2.1892813405578013
ours+2GMM,10,49,4,LFCC-GMM,0.35285525481985996,0.19501738779196226,-2.1892813405578013
ours+2GMM,10,49,5,timepool_T150_aug,1.0690155167212894,0.5962465088456405,-2.1252305277367114
ours+2GMM,10,49,5,CQCC-GMM,0.37908005423342706,0.21143300108769658,-2.1252305277367114
ours+2GMM,10,49,5,LFCC-GMM,0.3448130681096039,0.192320490066663,-2.1252305277367114
ours+2GMM,10,49,6,timepool_T150_aug,1.0633647898056302,0.5981137951793652,-2.1238969988264786
ours+2GMM,10,49,6,CQCC-GMM,0.423364233472791,0.23813087555014806,-2.1238969988264786
ours+2GMM,10,49,6,LFCC-GMM,0.29113465145381495,0.1637553292704868,-2.1238969988264786
ours+2GMM,10,49,7,timepool_T150_aug,1.0707988022174066,0.6017431713974278,-2.1041283386695553
ours+2GMM,10,49,7,CQCC-GMM,0.41019630425325554,0.2305127952195292,-2.1041283386695553
ours+2GMM,10,49,7,LFCC-GMM,0.2984996233668051,0.16774403338304295,-2.1041283386695553
ours+2GMM,10,49,8,timepool_T150_aug,1.0415399125348646,0.5912230769970891,-2.1195682354105565
ours+2GMM,10,49,8,CQCC-GMM,0.43508265727957895,0.24697172358845354,-2.1195682354105565
ours+2GMM,10,49,8,LFCC-GMM,0.28504735319499375,0.16180519941445737,-2.1195682354105565
ours+2GMM,10,49,9,timepool_T150_aug,1.0893324709165262,0.5961847962800544,-2.0925498708397647
ours+2GMM,10,49,9,CQCC-GMM,0.3980444528214844,0.21784722052406982,-2.0925498708397647
ours+2GMM,10,49,9,LFCC-GMM,0.33979558672100924,0.18596798319587582,-2.0925498708397647
ours+4base,10,49,0,timepool_T150_aug,1.0823506237192526,0.5644596808975432,-2.109217951721344
ours+4base,10,49,0,CQCC-GMM,0.40427374915441777,0.2108339261253543,-2.109217951721344
ours+4base,10,49,0,LFCC-GMM,0.29718543426813754,0.15498600150287584,-2.109217951721344
ours+4base,10,49,0,LFCC-LCNN,0.07667648007338064,0.03998776415524451,-2.109217951721344
ours+4base,10,49,0,RawNet2,-0.05701226998594755,-0.02973262731898225,-2.109217951721344
ours+4base,10,49,1,timepool_T150_aug,1.0872613391261836,0.5269391898455488,-2.1604575116040503
ours+4base,10,49,1,CQCC-GMM,0.40963348946250516,0.19852811031104514,-2.1604575116040503
ours+4base,10,49,1,LFCC-GMM,0.3148969004423616,0.1526141982913963,-2.1604575116040503
ours+4base,10,49,1,LFCC-LCNN,0.15122002248911257,0.07328850320648699,-2.1604575116040503
ours+4base,10,49,1,RawNet2,-0.10034083275976304,-0.048629998345522826,-2.1604575116040503
ours+4base,10,49,2,timepool_T150_aug,1.0407584568535142,0.5198822426113843,-2.1330541368152636
ours+4base,10,49,2,CQCC-GMM,0.40109810994113526,0.20035752150773492,-2.1330541368152636
ours+4base,10,49,2,LFCC-GMM,0.33150216987747416,0.16559278511891867,-2.1330541368152636
ours+4base,10,49,2,LFCC-LCNN,0.15645291951697518,0.07815174993387691,-2.1330541368152636
ours+4base,10,49,2,RawNet2,-0.07210026068221576,-0.03601570082808516,-2.1330541368152636
ours+4base,10,49,3,timepool_T150_aug,1.0387443493620496,0.5166805407085401,-2.176227629571783
ours+4base,10,49,3,CQCC-GMM,0.4131819513468924,0.20552032284366584,-2.176227629571783
ours+4base,10,49,3,LFCC-GMM,0.31397311743104656,0.1561729795996962,-2.176227629571783
ours+4base,10,49,3,LFCC-LCNN,0.16496572177818888,0.08205539541955292,-2.176227629571783
ours+4base,10,49,3,RawNet2,-0.07955380858254879,-0.03957076142854513,-2.176227629571783
ours+4base,10,49,4,timepool_T150_aug,1.0457795361308684,0.5287964248584954,-2.1952611634818475
ours+4base,10,49,4,CQCC-GMM,0.39604897653591725,0.2002614084761086,-2.1952611634818475
ours+4base,10,49,4,LFCC-GMM,0.34422315274550974,0.1740557796711055,-2.1952611634818475
ours+4base,10,49,4,LFCC-LCNN,0.1255091257737275,0.06346344970739319,-2.1952611634818475
ours+4base,10,49,4,RawNet2,-0.06609920606285473,-0.033422937286897304,-2.1952611634818475
ours+4base,10,49,5,timepool_T150_aug,1.05146958933274,0.538437001958886,-2.1298744986758216
ours+4base,10,49,5,CQCC-GMM,0.3886197313791331,0.19900456008303183,-2.1298744986758216
ours+4base,10,49,5,LFCC-GMM,0.3387137608956739,0.17344868913861883,-2.1298744986758216
